Elevation,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points
3050,8,603,33,1421,199,237,834
3338,20,124,37,2313,195,195,1312
2504,13,95,36,799,209,252,882
3219,15,488,128,3420,178,242,1860
3119,4,60,7,1702,217,243,2415
2405,12,162,61,882,221,249,1599
3029,8,750,108,1423,221,222,510
3103,27,134,21,2592,147,245,1409
3286,27,277,67,4629,233,174,379
2798,6,42,0,633,230,232,631
2976,11,42,5,780,192,230,2672
2593,27,60,16,1142,136,224,1895
2624,7,60,-9,2212,227,243,2524
2913,17,67,18,968,245,214,2185
2321,23,120,62,633,158,208,558
2779,19,577,70,3270,223,195,2713
3422,10,1008,172,1248,191,238,1861
2923,13,607,98,2876,204,215,3369
3191,15,418,81,1132,182,247,2727
2965,16,295,49,5292,192,253,1758
3229,20,691,81,646,249,213,1839
3067,5,553,68,2651,223,242,2089
3244,13,579,-30,2656,186,244,301
2872,31,256,139,2071,254,195,511
3323,19,319,54,1189,181,207,726
3114,7,268,23,2476,208,229,1050
3161,19,400,234,1926,222,195,2847
2734,17,216,19,1050,210,200,2102
2936,9,339,23,4518,235,235,5783
2980,8,212,13,4688,227,223,1682
2800,4,216,21,2190,222,242,1392
2654,19,85,16,1560,227,246,875
2846,9,319,59,2249,212,221,2366
2461,28,247,18,360,135,234,1829
2720,7,242,53,1112,203,230,1921
3282,12,258,64,4731,188,231,2760
2859,23,175,35,277,196,186,228
2985,17,458,1,3919,222,201,4687
2776,8,390,11,731,232,225,571
3110,4,457,35,1900,215,231,2800
3221,11,553,66,4504,230,218,2510
2136,5,0,0,955,220,229,641
3085,9,42,2,3960,234,225,2061
2212,34,85,44,582,108,202,1442
3000,25,360,89,3279,156,199,1464
3013,18,382,50,212,218,197,1235
2890,10,150,9,2375,231,242,2470
3034,5,400,11,3001,211,232,1239
2768,11,85,4,1503,206,219,1579
2818,9,170,46,3634,196,233,5671
2626,8,285,22,1694,216,247,752
3082,13,153,23,1756,219,250,218
2837,15,190,42,3335,208,207,914
3097,14,120,21,4649,238,238,1215
2934,10,95,11,2170,206,220,2088
2956,22,247,109,5368,228,244,551
2683,7,313,-21,1825,233,232,2592
3080,8,0,0,1426,226,224,1812
3145,16,569,29,2056,203,204,3328
3282,7,212,20,4702,211,226,883
2710,18,60,3,1648,191,254,1248
3070,9,300,13,1574,197,243,1590
2672,23,90,32,1248,246,194,1025
3104,18,1022,235,2720,199,202,1693
3121,10,376,30,2166,225,246,870
2818,13,30,8,2188,188,226,2553
2852,34,95,-32,313,234,155,2287
2904,16,361,52,3289,242,211,2742
3309,19,510,167,1218,235,241,2431
3292,15,309,196,4106,230,207,1194
3520,15,847,305,2512,234,209,1673
3027,10,446,42,4160,236,225,4287
3004,1,295,19,1980,219,239,1115
2775,23,190,57,1926,184,189,780
3116,6,90,3,3905,224,226,2955
3266,20,1052,249,1978,187,199,2212
2907,17,256,69,618,226,202,454
2976,9,0,0,1518,233,223,1928
3064,16,376,151,1999,194,253,2005
2528,13,30,6,1057,239,236,1826
3209,15,30,-3,1371,229,208,1616
3178,7,180,28,1034,211,247,335
2832,18,153,29,2154,221,199,1536
3160,10,323,47,1873,216,218,3369
2115,15,85,18,966,180,226,742
2293,19,67,20,330,248,220,1572
3110,11,150,18,67,236,238,4042
3073,16,531,108,382,178,221,1041
2981,14,30,10,3276,186,224,1295
3116,5,134,4,1809,214,229,2946
3289,14,603,86,2033,203,212,882
2508,12,0,0,1366,227,213,1498
2616,27,228,53,1498,246,222,987
3178,12,218,36,3056,202,217,5009
3113,9,150,17,5531,232,224,1008
2932,9,212,16,3927,235,236,6043
3014,5,0,0,2949,220,229,671
2789,3,30,0,474,216,233,819
3001,25,234,85,2954,170,252,2029
2887,10,60,10,552,227,218,1761
2891,17,192,54,3154,176,218,2338
3197,4,0,0,2675,225,239,854
2716,4,0,0,2523,225,232,4602
2960,5,192,-12,1138,209,231,793
3143,10,95,8,1471,236,226,417
2897,17,67,12,741,198,203,1948
3195,20,350,104,5184,242,234,1606
3393,9,400,30,700,233,227,674
3211,15,552,66,1245,204,207,1729
2839,10,150,4,1261,230,221,2445
3183,16,60,12,926,212,204,2461
3226,4,242,22,5569,215,244,1168
3172,12,335,94,277,236,239,2365
2945,12,636,118,4719,238,222,5247
3145,11,42,5,5586,190,242,2341
3527,17,938,242,2532,247,216,1092
2722,18,331,115,2089,195,254,2546
3079,14,30,-5,1747,201,252,566
3264,14,400,39,781,189,221,1563
2972,10,424,102,2906,238,229,1710
3277,17,450,12,976,246,227,2790
3276,5,218,33,5610,209,233,466
3065,7,0,0,2640,231,238,3624
2595,9,162,28,1379,235,228,488
2832,17,258,73,1889,247,217,960
3066,13,404,58,1239,190,222,2372
2948,15,666,302,1450,177,241,1959
2964,16,175,18,1633,187,215,1554
3040,4,150,0,3141,217,243,1187
3065,12,1207,267,3241,240,223,1129
2955,12,85,23,4335,240,229,5346
3100,11,390,-28,6337,233,241,2654
3233,2,228,18,860,214,240,1080
2886,5,350,58,1073,222,242,2553
2695,12,67,15,1528,239,220,3375
3180,5,162,4,4978,207,240,2475
3077,13,684,66,3966,192,219,2509
2982,17,67,10,1754,224,248,366
3219,13,210,48,983,207,212,2326
3325,13,361,91,1770,220,210,2151
2987,16,67,8,3187,242,212,983
3075,25,150,50,2483,249,221,1565
2873,16,67,8,1377,200,206,2575
2869,16,300,25,2264,174,233,1158
3242,15,90,24,3555,179,240,1802
2596,19,42,12,1994,234,241,1482
2823,9,150,25,3099,229,221,285
2952,12,30,3,4462,204,217,3699
3107,10,446,109,1931,218,249,2055
3256,8,67,4,6287,228,225,175
2203,20,124,29,1296,163,217,1015
3050,10,319,61,2448,209,220,2045
3054,8,351,72,2454,198,240,1034
2790,12,319,44,3053,239,223,2489
3208,1,0,0,2304,220,237,3004
3342,19,192,26,2230,229,196,1869
3034,7,612,30,5660,213,226,3918
2747,19,30,6,1048,175,250,1530
3308,25,242,29,1704,230,178,1812
2619,10,255,17,1731,214,219,902
3062,8,360,7,659,234,230,1250
2864,4,67,5,1357,224,231,2268
3235,16,180,28,1328,198,254,2703
2640,6,212,28,834,230,235,1024
2958,2,216,14,1332,222,234,361
2748,3,153,11,1813,223,234,2697
2885,5,30,0,1811,216,229,997
2037,24,0,0,582,204,182,485
3377,9,594,92,1924,234,227,1790
3086,12,212,13,3252,240,228,3066
2606,22,212,90,1365,202,186,1718
2814,5,228,23,2561,226,229,2544
3211,9,424,23,212,228,221,2112
2356,20,560,218,636,161,233,1620
2960,11,424,21,2552,234,221,2372
2525,26,175,-74,902,157,190,1158
3130,6,42,0,2062,220,226,2832
3116,32,323,11,819,253,181,1850
2961,16,446,-63,750,243,213,1768
3113,26,60,16,2940,214,248,1142
2734,18,124,-4,1190,220,199,2253
3121,11,134,17,4195,191,231,1249
3219,5,430,60,443,217,244,1892
3027,14,1128,229,2772,228,246,1216
2778,24,309,99,323,217,179,1974
3018,17,30,10,1719,172,225,1961
2236,10,0,0,1626,236,226,779
3253,15,488,110,4401,180,245,1237
2944,8,212,34,3505,199,234,2522
3084,16,589,75,2680,246,219,2785
2566,19,95,14,999,179,208,1110
3218,6,404,10,3719,204,237,3872
2977,16,240,55,1597,176,226,1418
3077,6,0,0,1026,221,226,1390
3077,15,95,9,391,184,219,781
3172,13,242,6,1842,220,212,780
2883,17,182,67,2362,217,201,2139
2987,10,636,-47,1560,193,240,1935
3277,17,467,70,4408,179,217,1055
2895,10,234,41,2257,238,229,685
3436,1,421,41,2707,217,236,1952
2770,16,350,35,1532,238,208,2439
3068,19,192,20,1095,204,197,42
3166,17,451,53,1959,219,199,3475
3148,19,150,41,90,165,236,532
3190,14,618,169,916,191,217,1900
2770,14,85,24,3002,241,219,4980
3003,11,180,13,319,190,230,283
2965,13,474,6,3345,230,211,5918
2764,25,234,99,1362,191,254,1533
3361,14,430,93,3381,214,252,212
2641,19,218,80,1382,217,196,1423
2579,6,120,20,990,230,235,1560
2947,12,319,69,1678,241,224,2839
2690,12,42,7,1945,241,229,6534
3276,17,624,210,912,218,200,579
2546,1,277,77,1115,221,238,781
3053,22,258,30,2663,243,232,1458
3313,9,371,90,3305,226,220,2863
2932,7,277,16,5018,217,247,2006
3100,8,306,34,2495,227,224,2478
2742,40,170,93,1590,126,238,1362
3040,27,170,50,1572,174,177,1521
2941,17,339,118,342,234,203,408
2232,28,42,16,738,132,222,1608
3237,15,382,23,3842,227,206,3152
2920,16,170,39,671,244,232,2584
2810,11,270,26,1994,237,236,1253
2120,21,212,56,430,246,201,779
3021,9,446,-32,5702,234,237,2888
3172,8,309,89,4872,204,227,1577
2780,8,524,50,2679,223,223,1900
3012,12,60,-4,350,240,225,979
2994,28,150,33,3010,244,179,1127
3407,17,525,59,3999,191,206,3479
3007,4,509,-18,1702,218,243,1544
3163,14,182,29,811,243,229,2242
2995,27,350,109,2078,208,170,2372
3276,14,277,52,3227,234,242,2075
2537,28,95,37,1221,201,249,492
3283,7,999,139,2313,219,246,2100
2622,18,509,81,693,173,218,2638
2457,29,201,90,566,243,173,696
2926,13,661,175,983,197,218,2736
3089,2,134,5,5071,220,234,1024
2881,19,30,-7,216,249,212,1132
3064,9,339,69,3036,197,243,1050
2908,13,42,0,1950,230,211,2098
3130,15,108,22,2103,191,216,1838
2694,9,90,4,2036,205,224,2599
3109,5,30,1,1789,224,230,3102
3192,6,382,12,5273,230,233,2383
3250,5,127,10,5726,208,235,807
3196,11,108,3,2641,235,220,1616
3208,7,124,-14,4173,205,230,1170
2876,22,124,25,1798,251,211,1744
2964,14,210,22,4903,180,232,2164
3298,18,124,37,3135,170,221,2460
3082,5,127,16,2241,213,230,2301
3059,19,713,254,713,248,211,1626
2810,21,90,26,2479,193,194,1600
3033,11,361,61,2336,205,218,2538
3154,13,150,21,4253,229,211,3602
3443,11,752,74,2490,196,223,1423
3196,12,395,79,612,232,243,1935
3005,16,42,3,3522,182,215,1936
2729,9,330,-6,1173,214,221,1222
3001,21,192,51,4855,194,194,3944
2982,8,234,10,5119,200,230,6284
2686,14,124,32,2121,227,208,1982
3031,16,658,13,4200,232,206,3245
2969,12,162,14,1552,208,216,1481
3041,4,510,96,2750,220,230,1684
2897,14,30,8,2754,194,215,1224
3184,8,212,34,994,209,248,324
2791,10,466,74,752,231,220,2509
2531,7,277,28,840,228,226,1318
2543,17,216,66,509,174,245,685
3082,6,485,56,1655,230,230,2345
3290,4,470,101,5348,227,234,1084
3414,8,342,85,1126,228,225,3955
2733,16,234,65,2746,221,202,1172
2693,16,313,93,1183,231,245,2442
3309,12,60,6,3552,235,217,2535
2976,15,153,13,1500,237,240,3430
3180,20,600,255,2093,226,194,2463
3149,15,60,20,4094,187,218,1842
2931,18,495,216,1371,176,212,2311
2968,10,108,18,1146,202,248,437
2952,5,150,20,4412,225,231,5617
2858,17,150,5,2691,230,201,2184
2903,6,95,10,5250,221,245,4725
3146,11,711,30,2163,220,216,3183
2416,25,182,63,234,145,233,201
2833,18,175,16,1080,189,254,134
3082,17,644,94,1167,247,224,2041
2669,11,216,40,741,216,216,1371
2968,23,524,37,2154,157,244,1121
2797,16,390,75,2415,215,203,2473
2882,16,42,6,1200,199,205,1952
3043,23,218,5,560,245,194,1471
2916,15,661,279,1033,212,252,1742
3062,17,1106,193,2700,228,201,1307
3380,18,509,32,3878,186,205,3481
2922,6,247,22,5360,202,236,4740
3341,15,638,135,466,243,231,242
3047,24,242,34,4716,239,186,2954
2801,12,180,52,3450,204,218,5850
3218,4,30,1,5885,216,232,1140
3337,11,684,116,1976,228,217,2551
3022,13,108,12,1284,203,214,1325
2850,13,516,62,1020,230,212,1560
3346,4,503,55,1932,225,232,2916
2651,31,120,36,1348,204,245,2356
3147,30,503,-85,1964,227,235,1423
3324,12,283,76,3059,195,220,2335
3433,11,811,200,2131,238,223,1608
2777,7,242,20,2718,227,226,5978
2652,6,212,3,457,216,227,1320
2593,24,212,79,927,184,254,1598
2952,6,0,0,4179,227,241,2081
2883,15,524,149,277,207,206,1099
2026,13,313,-31,633,182,233,878
2793,26,324,114,342,227,175,1911
2866,5,0,0,2916,221,229,1840
3105,5,283,9,5309,208,235,1273
2662,11,42,1,467,228,217,1423
2922,9,467,45,4484,200,230,5512
2976,9,67,13,1385,235,228,1989
2286,25,0,0,1415,192,180,785
2935,11,162,4,1661,239,231,955
2786,17,30,2,819,207,201,420
3079,13,201,44,3473,184,241,569
3067,13,180,0,1401,204,252,1302
3080,8,42,3,6025,198,242,2466
3031,6,30,1,1749,203,239,1698
2651,23,277,197,916,155,210,1776
2151,35,67,43,1200,111,187,1041
3109,11,256,29,3770,228,217,4219
3075,21,201,28,3055,177,252,641
3281,30,272,59,706,137,186,1209
2901,27,443,243,458,247,183,1935
3201,23,150,39,693,203,183,1565
2186,20,67,18,1345,168,211,966
3170,11,201,19,3813,197,222,1966
2752,15,42,9,3730,180,228,1176
3374,13,201,18,3005,239,235,1965
2232,42,361,-57,552,229,126,524
2777,2,190,9,2768,221,234,2102
3027,12,30,6,808,236,217,1353
3180,11,335,64,2580,232,242,3034
2865,6,300,100,2077,203,242,792
2707,29,192,84,1115,136,238,934
3041,17,638,24,1740,181,216,794
2164,28,134,15,663,235,233,690
2680,15,150,41,2014,220,250,1571
2069,13,42,5,95,199,215,418
2146,27,108,43,780,139,236,258
3073,14,446,36,6508,235,241,3024
3159,9,90,0,3396,236,231,4891
3194,6,175,12,4114,231,236,793
3103,10,175,23,1888,192,238,636
2922,6,319,49,4273,229,230,6427
3136,12,371,-12,6061,241,225,1245
2967,7,636,-4,4140,232,235,4613
2741,11,342,67,362,230,217,2363
3021,22,469,171,5852,162,210,4926
2961,18,153,36,834,228,198,1954
3106,20,153,-13,2960,176,205,685
2885,14,400,87,2821,211,209,201
2823,11,182,2,908,200,250,306
2979,6,90,16,1584,210,246,1690
2601,32,150,38,1423,226,233,960
2814,28,212,83,1061,195,167,1087
2416,9,30,-1,725,216,222,1142
2937,7,175,22,4540,232,234,2949
2947,7,30,0,1570,219,226,2093
3088,8,30,-1,2014,235,234,2137
3285,24,124,64,1777,157,200,2551
3192,6,30,-1,2624,227,240,902
3045,5,0,0,1597,229,237,2930
2778,18,210,57,2589,232,199,4285
2798,14,42,0,3018,231,211,234
2120,25,85,12,532,179,184,612
2874,17,212,37,430,237,205,1710
2745,15,153,31,2454,210,207,2341
2927,18,277,65,1771,177,211,2669
3136,17,228,39,150,171,235,768
3055,3,0,0,3909,220,233,511
3046,15,379,49,2750,228,207,882
2351,17,180,61,767,244,230,551
2919,6,543,0,4436,230,234,4602
2879,25,212,74,1052,172,188,1831
3365,10,228,32,990,238,233,3843
2996,23,150,61,1358,164,203,2271
3121,17,495,-19,2130,193,207,1296
3011,13,201,36,2879,242,227,6598
2901,21,309,96,335,236,194,534
3054,4,60,5,3354,226,233,666
3032,8,108,-24,2227,208,248,920
2903,16,162,45,5509,240,236,691
2832,9,67,6,362,214,220,270
3239,4,0,0,5649,224,231,849
3298,15,323,69,553,230,207,816
2926,15,153,33,5098,207,253,1159
2875,11,60,-6,1080,209,251,1913
2675,13,150,-2,1874,228,213,1583
2607,7,285,107,1364,226,242,1410
2990,11,0,0,3589,238,229,5209
3340,13,295,56,2324,241,224,2036
3358,7,30,-2,4468,223,225,4176
2791,8,268,31,1533,210,224,1273
2857,10,335,63,2207,237,231,1666
3176,11,85,1,3241,230,244,3247
2070,37,175,122,242,253,178,558
2956,12,0,0,4164,220,212,997
3221,2,541,30,630,214,238,1702
3323,23,859,207,2670,238,235,2402
3077,13,234,13,3318,242,229,3000
3345,13,781,188,1271,238,237,1276
2761,16,85,9,2764,243,215,4628
2787,6,30,0,408,231,234,2467
2588,30,212,95,957,129,235,1505
3108,11,390,25,1959,232,218,2242
2983,13,366,34,1772,236,216,1703
2864,9,30,-4,1802,232,224,2072
2998,2,124,15,1650,214,236,1406
2533,36,134,57,624,189,242,1020
3217,20,655,171,582,247,207,1873
2982,12,108,7,4920,190,224,5952
3212,13,691,146,6187,195,250,1661
3074,8,240,17,3274,211,224,1341
2942,8,124,10,3708,230,224,6482
3201,11,67,-12,2460,219,215,2761
3041,17,120,29,2322,185,252,1682
3342,18,765,160,916,170,224,437
2964,11,120,29,1650,189,240,1436
2515,22,391,136,810,173,252,1490
3060,16,190,6,1745,194,253,331
2447,5,0,0,1292,213,245,1072
2856,18,90,18,1055,241,235,2264
2825,8,42,0,2239,197,235,2524
2787,33,234,141,999,121,235,1584
2627,14,182,29,2300,212,252,1952
3310,20,108,28,1892,249,211,2852
3228,5,108,2,3173,214,230,2203
2980,15,865,180,2624,197,253,1454
2834,16,85,29,2936,243,214,2163
3126,17,726,258,726,183,214,1714
2982,8,270,-12,4332,227,224,2320
2695,5,67,2,90,228,231,849
2496,5,0,0,190,225,231,1516
2985,13,301,46,1691,224,211,2490
2233,29,153,82,1279,133,202,731
3151,7,443,77,1019,204,244,2839
2805,21,467,-7,3214,214,189,2532
3448,13,488,202,1071,202,215,1529
3328,21,85,22,2164,220,249,3660
3006,19,277,101,1383,246,229,1767
3190,17,360,123,1919,172,229,3349
2968,21,234,66,2136,221,189,1741
2175,29,108,65,972,175,169,335
3235,11,402,84,3960,189,239,2154
3167,8,443,31,4541,232,228,2077
3032,11,342,1,907,227,218,1756
3106,8,124,4,1387,212,248,2466
2869,7,30,0,5581,213,227,990
2772,33,242,153,2230,110,204,2045
3237,16,30,10,3017,191,212,4192
2791,29,30,7,2382,153,249,1844
2995,14,247,39,1253,209,252,1604
2706,17,192,72,2590,180,216,1263
2863,7,30,2,1857,231,227,1837
3122,20,457,89,3645,175,204,1857
2749,8,480,125,1478,213,224,631
3176,16,85,10,3154,188,212,3894
3037,19,60,16,1200,196,199,1060
3172,13,247,37,255,221,249,2965
2532,13,134,10,1350,219,211,4308
2972,11,485,13,3540,196,225,5611
3001,18,450,92,4521,201,199,4213
2734,30,170,60,1396,139,187,1570
2942,11,108,3,5778,201,221,3558
2824,11,108,7,1172,203,220,532
2423,20,42,8,1320,177,204,384
2887,9,366,54,3718,231,242,3303
3432,21,552,79,1813,159,219,534
2880,9,319,18,3111,230,223,2619
3081,7,309,16,1480,230,229,1506
2917,11,150,4,3476,228,216,4140
3244,15,180,26,2877,223,249,2432
3032,11,192,33,3027,230,218,1507
2722,9,124,15,2490,233,227,2072
2465,23,30,4,1262,249,223,598
2742,18,258,71,268,235,201,2095
3288,8,67,2,1398,203,247,1354
3084,20,228,28,2912,182,253,459
2362,20,324,109,408,161,239,691
3275,21,417,85,1558,248,224,1209
2306,24,339,125,1129,251,200,1224
3090,14,300,21,3455,222,210,4978
3050,11,108,25,1922,210,217,1410
2916,5,134,22,4764,228,232,1579
3341,24,576,218,3260,187,254,2885
3376,27,376,147,866,159,188,1328
3251,24,573,149,467,243,230,4405
3244,16,400,45,511,178,224,1190
2869,16,150,23,3171,223,204,2536
3077,13,95,20,3584,238,237,534
3337,16,716,156,859,175,229,376
3253,10,713,89,2797,214,218,3355
2857,16,90,-16,1154,246,225,722
3212,18,466,104,5889,169,240,2914
2796,6,85,0,2402,230,236,1710
3022,25,360,11,1140,253,211,849
2938,10,600,-10,3973,235,237,4395
3080,5,481,81,5460,224,241,3467
3208,7,150,2,2770,218,246,792
2651,28,120,62,1116,185,169,874
3276,10,42,6,4055,204,223,1719
3179,16,484,103,541,210,205,1771
3431,17,0,0,1748,245,211,1826
3172,17,218,31,2401,244,232,1530
2787,10,162,24,779,212,219,2337
3120,28,255,78,886,166,177,1909
3257,3,30,2,908,225,235,2103
2965,2,569,20,4237,222,234,5588
3231,6,30,-3,3046,229,229,2847
3114,20,90,35,1974,171,209,1872
2949,18,108,-27,361,247,214,1233
2392,19,361,151,426,167,219,1891
3205,6,30,0,2879,222,226,2791
3149,12,124,7,3194,208,216,4264
3122,5,390,56,1194,205,239,1256
2141,33,175,90,242,229,154,459
3388,38,255,128,992,102,168,1532
2933,24,560,64,2233,186,186,1613
2473,28,90,13,967,253,209,1354
3036,12,162,15,4179,240,230,2609
2588,21,335,-15,1395,195,254,1006
2718,2,67,3,1771,216,240,4188
3159,22,819,238,3404,167,249,2282
2444,10,30,6,1237,231,220,860
2464,2,30,0,591,222,238,1140
3101,10,124,6,5515,205,222,1082
3103,10,30,4,2067,198,226,1084
3459,16,882,110,3476,231,244,1095
3095,19,124,21,2821,178,251,404
2955,10,192,50,3387,237,225,1744
2975,4,270,36,5929,208,238,4053
3198,12,0,0,2818,227,246,2522
2752,16,60,4,1300,203,205,1006
2783,6,30,1,2329,228,240,1503
3394,1,256,18,2929,216,239,2040
3123,10,300,108,497,237,234,1050
2728,8,0,0,2244,231,241,812
2532,30,247,45,741,181,161,1233
2730,12,360,43,1620,224,214,524
3259,13,335,52,4257,227,246,2230
3155,5,85,7,2469,217,229,1974
3019,4,85,10,5134,216,231,2508
2970,13,153,35,4923,188,246,2012
3156,21,30,2,1114,199,192,631
3128,6,218,10,2218,223,227,1956
3209,9,360,55,3223,217,248,953
3206,17,170,25,1851,245,230,1490
3050,21,648,134,4424,199,192,4057
2321,20,210,73,1057,180,203,1328
3314,16,418,114,3036,226,247,604
3247,15,192,21,3926,214,252,2547
3219,4,30,-1,5964,224,232,497
2887,16,721,167,268,174,233,1632
3051,8,60,12,2096,199,243,1266
3109,16,216,41,947,234,206,2167
2975,8,339,50,4179,227,223,5313
3269,10,150,5,1320,237,229,3121
2422,24,60,21,1068,149,235,745
2808,9,297,29,2281,236,231,1425
3244,8,162,23,3718,214,224,3681
3198,8,0,0,1304,228,223,1572
3360,10,242,38,3861,193,243,1959
2851,11,175,-5,1627,230,218,2374
3285,20,285,56,3324,180,253,1380
2580,27,342,-23,1405,174,253,977
2651,26,300,124,760,186,178,726
3322,18,108,29,1860,184,209,1958
3204,13,484,67,2244,221,210,595
2957,24,216,111,5301,250,220,484
2991,21,120,32,4073,218,249,2184
2720,28,150,70,153,246,180,1860
2412,12,85,15,671,222,213,1092
3036,21,127,16,999,220,190,2234
2595,34,180,74,2230,212,236,973
2759,6,30,0,2377,230,236,1595
2882,22,192,33,2452,163,205,1167
3148,17,95,36,2881,213,252,1237
3154,8,190,13,4773,234,231,2160
2474,16,0,0,738,191,211,1627
2991,3,390,138,3009,212,236,1591
2445,21,255,120,309,159,224,371
3027,10,524,-6,6577,207,220,3636
3349,14,182,-10,2374,238,238,283
3140,11,847,135,6237,191,243,1292
3203,14,283,69,418,183,246,2081
3169,18,42,10,1381,180,212,2506
2326,6,474,64,170,215,246,598
2362,29,30,16,418,250,182,834
2958,14,0,0,3715,236,213,1473
2794,7,95,17,2388,208,247,2644
2115,26,216,111,258,152,195,569
2687,19,150,96,2721,180,252,1172
2992,11,755,194,2970,205,218,938
2617,16,446,47,2979,235,207,2894
3043,16,624,2,2617,200,207,2463
3080,9,30,4,4468,235,236,1050
3202,17,216,47,4029,173,241,1455
2837,16,402,39,2710,206,206,134
2785,1,120,44,1655,218,239,2955
3048,9,295,26,4642,206,225,1061
3145,6,134,9,2818,220,227,1182
3060,12,108,3,3546,207,216,309
2987,16,242,10,4579,174,229,175
2860,16,255,-47,402,242,212,1879
3281,4,541,117,582,211,242,703
2966,6,30,-2,4774,218,227,3254
2679,7,201,16,1639,232,229,6236
3391,19,503,173,886,167,223,1259
2998,3,175,13,5121,222,233,5116
3112,28,210,66,1436,223,169,2631
2929,7,258,13,4957,226,226,2012
3221,16,60,20,3013,221,204,2393
2420,8,42,-1,1779,216,247,175
3001,5,630,80,1865,222,244,2184
3171,14,90,20,2696,185,222,514
3290,14,566,253,3819,241,216,2254
2959,16,134,-2,5962,183,218,3386
3107,7,60,5,4540,233,236,1651
2906,8,234,11,2178,227,244,741
2720,15,379,12,1253,222,206,2200
2761,14,67,12,3006,219,208,2304
3041,17,153,20,2920,170,234,2466
3223,9,295,43,2928,201,247,726
2737,11,384,58,2436,213,217,1842
2901,13,450,96,2609,206,214,1518
2230,18,30,5,525,246,228,1786
3246,7,30,0,4231,222,225,1790
2743,11,30,3,815,210,217,2082
3141,9,242,56,1307,202,248,934
2876,28,85,36,1033,251,212,1312
2882,11,42,1,3065,232,219,2023
3065,7,30,6,4866,201,237,2832
3065,29,418,144,3036,153,249,2229
3184,4,272,-1,1233,212,234,642
2998,16,362,95,5295,187,252,1357
3110,11,150,26,4921,230,218,2445
2194,29,404,293,426,126,224,330
2997,3,192,13,3900,210,237,1695
2509,9,30,6,1493,206,222,1516
3286,13,150,21,872,239,219,755
3091,18,242,-15,1645,203,199,1630
3195,10,450,53,2850,235,222,4994
3245,7,283,18,5967,214,225,1003
3027,5,42,-2,875,214,231,1679
2779,8,210,4,324,216,223,836
2749,18,60,20,3212,192,205,6097
